id,image,h_div,num_of_swap,swap_log,grid_w,grid_h,factor,source_image
6016,000000487288_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000487288.jpg
6017,000000487456_f28_h3_s2.png,3,2,"[[5, 8], [2, 3]]",4,3,28,COCO_train2014_000000487456.jpg
6018,000000487504_f28_h3_s2.png,3,2,"[[10, 7], [9, 4]]",4,3,28,COCO_train2014_000000487504.jpg
6019,000000487665_f28_h4_s2.png,4,2,"[[0, 4], [3, 8]]",3,4,28,COCO_train2014_000000487665.jpg
6020,000000487783_f28_h3_s2.png,3,2,"[[9, 11], [9, 10]]",4,3,28,COCO_train2014_000000487783.jpg
6021,000000487840_f28_h4_s2.png,4,2,"[[0, 8], [7, 3]]",5,4,28,COCO_train2014_000000487840.jpg
6022,000000487970_f28_h4_s1.png,4,1,"[[12, 9]]",5,4,28,COCO_train2014_000000487970.jpg
6023,000000488043_f28_h2_s1.png,2,1,"[[5, 3]]",3,2,28,COCO_train2014_000000488043.jpg
6024,000000488066_f28_h3_s1.png,3,1,"[[0, 7]]",4,3,28,COCO_train2014_000000488066.jpg
6025,000000488118_f28_h2_s1.png,2,1,"[[1, 4]]",3,2,28,COCO_train2014_000000488118.jpg
6026,000000488367_f28_h3_s2.png,3,2,"[[1, 0], [5, 4]]",2,3,28,COCO_train2014_000000488367.jpg
6027,000000488373_f28_h2_s2.png,2,2,"[[3, 1], [1, 0]]",2,2,28,COCO_train2014_000000488373.jpg
6028,000000488424_f28_h4_s1.png,4,1,"[[2, 0]]",5,4,28,COCO_train2014_000000488424.jpg
6029,000000488488_f28_h4_s3.png,4,3,"[[12, 10], [9, 14], [3, 6]]",5,4,28,COCO_train2014_000000488488.jpg
6030,000000488657_f28_h3_s1.png,3,1,"[[6, 0]]",4,3,28,COCO_train2014_000000488657.jpg
6031,000000488682_f28_h3_s2.png,3,2,"[[0, 1], [4, 8]]",3,3,28,COCO_train2014_000000488682.jpg
6032,000000488932_f28_h3_s3.png,3,3,"[[6, 8], [9, 4], [8, 6]]",4,3,28,COCO_train2014_000000488932.jpg
6033,000000488965_f28_h4_s3.png,4,3,"[[18, 27], [16, 19], [8, 17]]",7,4,28,COCO_train2014_000000488965.jpg
6034,000000489028_f28_h3_s3.png,3,3,"[[1, 8], [0, 11], [3, 7]]",4,3,28,COCO_train2014_000000489028.jpg
6035,000000489099_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000489099.jpg
6036,000000489114_f28_h3_s1.png,3,1,"[[1, 8]]",3,3,28,COCO_train2014_000000489114.jpg
6037,000000489117_f28_h3_s1.png,3,1,"[[7, 5]]",3,3,28,COCO_train2014_000000489117.jpg
6038,000000489199_f28_h4_s2.png,4,2,"[[19, 6], [25, 6]]",7,4,28,COCO_train2014_000000489199.jpg
6039,000000489276_f28_h2_s2.png,2,2,"[[0, 1], [0, 2]]",2,2,28,COCO_train2014_000000489276.jpg
6040,000000489352_f28_h2_s3.png,2,3,"[[3, 0], [0, 2], [0, 1]]",2,2,28,COCO_train2014_000000489352.jpg
6041,000000489497_f28_h2_s2.png,2,2,"[[2, 1], [0, 2]]",2,2,28,COCO_train2014_000000489497.jpg
6042,000000489514_f28_h3_s3.png,3,3,"[[3, 4], [2, 1], [1, 2]]",2,3,28,COCO_train2014_000000489514.jpg
6043,000000489721_f28_h4_s3.png,4,3,"[[8, 4], [10, 9], [11, 6]]",3,4,28,COCO_train2014_000000489721.jpg
6044,000000489741_f28_h4_s2.png,4,2,"[[11, 5], [7, 19]]",6,4,28,COCO_train2014_000000489741.jpg
6045,000000489762_f28_h2_s2.png,2,2,"[[0, 1], [1, 2]]",2,2,28,COCO_train2014_000000489762.jpg
6046,000000489849_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000489849.jpg
6047,000000489958_f28_h4_s3.png,4,3,"[[18, 19], [5, 13], [12, 11]]",5,4,28,COCO_train2014_000000489958.jpg
6048,000000489961_f28_h2_s3.png,2,3,"[[3, 0], [5, 4], [3, 4]]",3,2,28,COCO_train2014_000000489961.jpg
6049,000000490312_f28_h3_s1.png,3,1,"[[9, 4]]",4,3,28,COCO_train2014_000000490312.jpg
6050,000000490318_f28_h3_s3.png,3,3,"[[2, 5], [8, 7], [11, 2]]",4,3,28,COCO_train2014_000000490318.jpg
6051,000000490503_f28_h4_s2.png,4,2,"[[6, 7], [5, 6]]",2,4,28,COCO_train2014_000000490503.jpg
6052,000000490546_f28_h2_s3.png,2,3,"[[1, 2], [3, 2], [3, 2]]",2,2,28,COCO_train2014_000000490546.jpg
6053,000000490579_f28_h2_s2.png,2,2,"[[0, 1], [2, 3]]",2,2,28,COCO_train2014_000000490579.jpg
6054,000000490598_f28_h2_s1.png,2,1,"[[7, 4]]",4,2,28,COCO_train2014_000000490598.jpg
6055,000000490670_f28_h3_s2.png,3,2,"[[0, 4], [0, 3]]",2,3,28,COCO_train2014_000000490670.jpg
6056,000000490791_f28_h3_s3.png,3,3,"[[10, 1], [7, 3], [5, 8]]",4,3,28,COCO_train2014_000000490791.jpg
6057,000000490850_f28_h4_s1.png,4,1,"[[3, 23]]",6,4,28,COCO_train2014_000000490850.jpg
6058,000000490908_f28_h2_s2.png,2,2,"[[1, 2], [0, 2]]",2,2,28,COCO_train2014_000000490908.jpg
6059,000000491107_f28_h4_s3.png,4,3,"[[17, 6], [11, 8], [12, 9]]",5,4,28,COCO_train2014_000000491107.jpg
6060,000000491113_f28_h3_s1.png,3,1,"[[8, 7]]",3,3,28,COCO_train2014_000000491113.jpg
6061,000000491287_f28_h4_s3.png,4,3,"[[10, 12], [15, 0], [7, 8]]",5,4,28,COCO_train2014_000000491287.jpg
6062,000000491346_f28_h3_s3.png,3,3,"[[2, 8], [11, 14], [1, 12]]",5,3,28,COCO_train2014_000000491346.jpg
6063,000000491826_f28_h4_s2.png,4,2,"[[12, 19], [4, 12]]",5,4,28,COCO_train2014_000000491826.jpg
6064,000000491888_f28_h3_s1.png,3,1,"[[9, 11]]",4,3,28,COCO_train2014_000000491888.jpg
6065,000000491909_f28_h2_s2.png,2,2,"[[0, 3], [1, 2]]",2,2,28,COCO_train2014_000000491909.jpg
6066,000000491958_f28_h2_s1.png,2,1,"[[0, 3]]",2,2,28,COCO_train2014_000000491958.jpg
6067,000000492166_f28_h2_s1.png,2,1,"[[5, 0]]",3,2,28,COCO_train2014_000000492166.jpg
6068,000000492235_f28_h2_s2.png,2,2,"[[3, 0], [3, 0]]",2,2,28,COCO_train2014_000000492235.jpg
6069,000000492244_f28_h4_s2.png,4,2,"[[6, 18], [8, 9]]",5,4,28,COCO_train2014_000000492244.jpg
6070,000000492292_f28_h4_s3.png,4,3,"[[16, 2], [4, 2], [7, 0]]",5,4,28,COCO_train2014_000000492292.jpg
6071,000000492318_f28_h2_s3.png,2,3,"[[8, 9], [2, 4], [8, 4]]",5,2,28,COCO_train2014_000000492318.jpg
6072,000000492339_f28_h4_s2.png,4,2,"[[18, 20], [1, 22]]",6,4,28,COCO_train2014_000000492339.jpg
6073,000000492413_f28_h4_s3.png,4,3,"[[26, 17], [27, 12], [15, 4]]",7,4,28,COCO_train2014_000000492413.jpg
6074,000000492492_f28_h2_s3.png,2,3,"[[1, 0], [0, 3], [5, 2]]",3,2,28,COCO_train2014_000000492492.jpg
6075,000000492550_f28_h4_s1.png,4,1,"[[15, 14]]",5,4,28,COCO_train2014_000000492550.jpg
6076,000000492657_f28_h4_s1.png,4,1,"[[13, 11]]",5,4,28,COCO_train2014_000000492657.jpg
6077,000000492705_f28_h3_s3.png,3,3,"[[3, 0], [4, 1], [1, 0]]",2,3,28,COCO_train2014_000000492705.jpg
6078,000000492719_f28_h4_s3.png,4,3,"[[4, 5], [0, 14], [6, 2]]",5,4,28,COCO_train2014_000000492719.jpg
6079,000000492772_f28_h4_s3.png,4,3,"[[12, 27], [9, 3], [15, 12]]",7,4,28,COCO_train2014_000000492772.jpg
6080,000000492943_f28_h2_s3.png,2,3,"[[1, 0], [1, 0], [3, 1]]",2,2,28,COCO_train2014_000000492943.jpg
6081,000000493110_f28_h2_s3.png,2,3,"[[3, 2], [1, 2], [1, 2]]",2,2,28,COCO_train2014_000000493110.jpg
6082,000000493173_f28_h4_s3.png,4,3,"[[9, 1], [6, 8], [6, 4]]",3,4,28,COCO_train2014_000000493173.jpg
6083,000000493199_f28_h2_s1.png,2,1,"[[1, 2]]",3,2,28,COCO_train2014_000000493199.jpg
6084,000000493212_f28_h4_s3.png,4,3,"[[2, 19], [7, 5], [10, 4]]",5,4,28,COCO_train2014_000000493212.jpg
6085,000000493251_f28_h4_s1.png,4,1,"[[25, 26]]",8,4,28,COCO_train2014_000000493251.jpg
6086,000000493294_f28_h3_s1.png,3,1,"[[2, 7]]",4,3,28,COCO_train2014_000000493294.jpg
6087,000000493446_f28_h4_s1.png,4,1,"[[14, 19]]",6,4,28,COCO_train2014_000000493446.jpg
6088,000000493806_f28_h3_s3.png,3,3,"[[9, 10], [5, 2], [2, 6]]",4,3,28,COCO_train2014_000000493806.jpg
6089,000000493811_f28_h2_s3.png,2,3,"[[3, 2], [2, 3], [5, 4]]",3,2,28,COCO_train2014_000000493811.jpg
6090,000000493880_f28_h4_s3.png,4,3,"[[6, 9], [6, 9], [1, 2]]",3,4,28,COCO_train2014_000000493880.jpg
6091,000000493952_f28_h2_s2.png,2,2,"[[1, 0], [0, 2]]",2,2,28,COCO_train2014_000000493952.jpg
6092,000000493953_f28_h3_s1.png,3,1,"[[9, 8]]",4,3,28,COCO_train2014_000000493953.jpg
6093,000000493983_f28_h2_s2.png,2,2,"[[3, 1], [0, 2]]",2,2,28,COCO_train2014_000000493983.jpg
6094,000000494194_f28_h3_s3.png,3,3,"[[5, 0], [5, 3], [5, 1]]",2,3,28,COCO_train2014_000000494194.jpg
6095,000000494251_f28_h3_s3.png,3,3,"[[3, 5], [0, 2], [2, 5]]",2,3,28,COCO_train2014_000000494251.jpg
6096,000000494346_f28_h2_s3.png,2,3,"[[1, 0], [2, 1], [1, 2]]",2,2,28,COCO_train2014_000000494346.jpg
6097,000000494498_f28_h2_s1.png,2,1,"[[3, 0]]",2,2,28,COCO_train2014_000000494498.jpg
6098,000000494548_f28_h4_s2.png,4,2,"[[12, 0], [6, 4]]",6,4,28,COCO_train2014_000000494548.jpg
6099,000000494592_f28_h4_s2.png,4,2,"[[2, 18], [0, 6]]",5,4,28,COCO_train2014_000000494592.jpg
6100,000000494749_f28_h4_s2.png,4,2,"[[11, 19], [18, 15]]",5,4,28,COCO_train2014_000000494749.jpg
6101,000000494811_f28_h3_s1.png,3,1,"[[11, 7]]",5,3,28,COCO_train2014_000000494811.jpg
6102,000000494891_f28_h4_s1.png,4,1,"[[19, 11]]",5,4,28,COCO_train2014_000000494891.jpg
6103,000000494895_f28_h3_s3.png,3,3,"[[2, 3], [0, 5], [5, 1]]",2,3,28,COCO_train2014_000000494895.jpg
6104,000000494990_f28_h3_s3.png,3,3,"[[3, 2], [5, 0], [0, 1]]",2,3,28,COCO_train2014_000000494990.jpg
6105,000000495051_f28_h3_s3.png,3,3,"[[3, 7], [7, 0], [3, 9]]",4,3,28,COCO_train2014_000000495051.jpg
6106,000000495269_f28_h3_s1.png,3,1,"[[2, 4]]",2,3,28,COCO_train2014_000000495269.jpg
6107,000000495292_f28_h4_s2.png,4,2,"[[6, 1], [1, 3]]",3,4,28,COCO_train2014_000000495292.jpg
6108,000000495336_f28_h3_s3.png,3,3,"[[4, 12], [13, 2], [3, 4]]",5,3,28,COCO_train2014_000000495336.jpg
6109,000000495367_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000495367.jpg
6110,000000495592_f28_h3_s1.png,3,1,"[[0, 9]]",4,3,28,COCO_train2014_000000495592.jpg
6111,000000495607_f28_h4_s1.png,4,1,"[[18, 5]]",5,4,28,COCO_train2014_000000495607.jpg
6112,000000495789_f28_h4_s2.png,4,2,"[[17, 4], [16, 14]]",5,4,28,COCO_train2014_000000495789.jpg
6113,000000495802_f28_h2_s1.png,2,1,"[[0, 1]]",2,2,28,COCO_train2014_000000495802.jpg
6114,000000495832_f28_h3_s3.png,3,3,"[[5, 4], [4, 1], [0, 2]]",2,3,28,COCO_train2014_000000495832.jpg
6115,000000495840_f28_h4_s2.png,4,2,"[[7, 23], [13, 11]]",6,4,28,COCO_train2014_000000495840.jpg
6116,000000495915_f28_h3_s3.png,3,3,"[[5, 2], [2, 0], [7, 2]]",3,3,28,COCO_train2014_000000495915.jpg
6117,000000495969_f28_h2_s1.png,2,1,"[[3, 0]]",2,2,28,COCO_train2014_000000495969.jpg
6118,000000495997_f28_h4_s2.png,4,2,"[[4, 18], [15, 8]]",5,4,28,COCO_train2014_000000495997.jpg
6119,000000496009_f28_h4_s1.png,4,1,"[[13, 5]]",5,4,28,COCO_train2014_000000496009.jpg
6120,000000496078_f28_h3_s3.png,3,3,"[[11, 6], [12, 3], [10, 6]]",5,3,28,COCO_train2014_000000496078.jpg
6121,000000496089_f28_h3_s1.png,3,1,"[[1, 5]]",2,3,28,COCO_train2014_000000496089.jpg
6122,000000496206_f28_h4_s3.png,4,3,"[[5, 6], [5, 1], [10, 0]]",3,4,28,COCO_train2014_000000496206.jpg
6123,000000496215_f28_h2_s2.png,2,2,"[[0, 1], [0, 3]]",2,2,28,COCO_train2014_000000496215.jpg
6124,000000496283_f28_h3_s3.png,3,3,"[[8, 4], [2, 3], [6, 2]]",3,3,28,COCO_train2014_000000496283.jpg
6125,000000496302_f28_h2_s3.png,2,3,"[[0, 1], [1, 4], [0, 4]]",3,2,28,COCO_train2014_000000496302.jpg
6126,000000496372_f28_h2_s1.png,2,1,"[[1, 0]]",2,2,28,COCO_train2014_000000496372.jpg
6127,000000496434_f28_h4_s1.png,4,1,"[[8, 4]]",5,4,28,COCO_train2014_000000496434.jpg
6128,000000496552_f28_h4_s2.png,4,2,"[[6, 15], [10, 6]]",6,4,28,COCO_train2014_000000496552.jpg
6129,000000496740_f28_h4_s1.png,4,1,"[[13, 19]]",5,4,28,COCO_train2014_000000496740.jpg
6130,000000496920_f28_h2_s3.png,2,3,"[[0, 3], [0, 2], [3, 0]]",2,2,28,COCO_train2014_000000496920.jpg
6131,000000497042_f28_h2_s2.png,2,2,"[[3, 2], [3, 2]]",2,2,28,COCO_train2014_000000497042.jpg
6132,000000497113_f28_h3_s3.png,3,3,"[[5, 2], [0, 2], [1, 0]]",2,3,28,COCO_train2014_000000497113.jpg
6133,000000497199_f28_h3_s2.png,3,2,"[[4, 5], [1, 0]]",4,3,28,COCO_train2014_000000497199.jpg
6134,000000497265_f28_h3_s1.png,3,1,"[[3, 4]]",2,3,28,COCO_train2014_000000497265.jpg
6135,000000497320_f28_h3_s3.png,3,3,"[[7, 0], [0, 11], [8, 4]]",4,3,28,COCO_train2014_000000497320.jpg
6136,000000497528_f28_h3_s3.png,3,3,"[[5, 0], [1, 6], [1, 8]]",3,3,28,COCO_train2014_000000497528.jpg
6137,000000497558_f28_h2_s3.png,2,3,"[[3, 2], [1, 3], [0, 3]]",2,2,28,COCO_train2014_000000497558.jpg
6138,000000497592_f28_h2_s2.png,2,2,"[[0, 1], [2, 0]]",2,2,28,COCO_train2014_000000497592.jpg
6139,000000497600_f28_h3_s1.png,3,1,"[[10, 9]]",4,3,28,COCO_train2014_000000497600.jpg
6140,000000498208_f28_h3_s3.png,3,3,"[[9, 6], [1, 4], [1, 6]]",4,3,28,COCO_train2014_000000498208.jpg
6141,000000498265_f28_h2_s3.png,2,3,"[[2, 1], [1, 3], [1, 3]]",2,2,28,COCO_train2014_000000498265.jpg
6142,000000498371_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000498371.jpg
6143,000000498418_f28_h4_s3.png,4,3,"[[6, 8], [14, 10], [9, 3]]",4,4,28,COCO_train2014_000000498418.jpg
6144,000000498622_f28_h3_s2.png,3,2,"[[11, 0], [11, 4]]",4,3,28,COCO_train2014_000000498622.jpg
6145,000000498836_f28_h3_s2.png,3,2,"[[1, 3], [5, 1]]",2,3,28,COCO_train2014_000000498836.jpg
6146,000000498986_f28_h4_s2.png,4,2,"[[1, 25], [3, 2]]",7,4,28,COCO_train2014_000000498986.jpg
6147,000000499339_f28_h2_s2.png,2,2,"[[1, 2], [2, 3]]",2,2,28,COCO_train2014_000000499339.jpg
6148,000000499364_f28_h4_s2.png,4,2,"[[5, 15], [14, 18]]",5,4,28,COCO_train2014_000000499364.jpg
6149,000000499371_f28_h4_s3.png,4,3,"[[5, 13], [1, 8], [2, 15]]",5,4,28,COCO_train2014_000000499371.jpg
6150,000000499500_f28_h3_s3.png,3,3,"[[9, 0], [3, 0], [4, 6]]",4,3,28,COCO_train2014_000000499500.jpg
6151,000000499523_f28_h4_s3.png,4,3,"[[0, 19], [15, 3], [17, 13]]",5,4,28,COCO_train2014_000000499523.jpg
6152,000000499788_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000499788.jpg
6153,000000499913_f28_h4_s2.png,4,2,"[[9, 12], [19, 5]]",5,4,28,COCO_train2014_000000499913.jpg
6154,000000500076_f28_h2_s2.png,2,2,"[[5, 2], [4, 3]]",3,2,28,COCO_train2014_000000500076.jpg
6155,000000500099_f28_h3_s2.png,3,2,"[[7, 8], [9, 10]]",4,3,28,COCO_train2014_000000500099.jpg
6156,000000500196_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000500196.jpg
6157,000000500265_f28_h4_s3.png,4,3,"[[7, 0], [9, 11], [14, 13]]",5,4,28,COCO_train2014_000000500265.jpg
6158,000000500396_f28_h2_s2.png,2,2,"[[2, 3], [5, 0]]",3,2,28,COCO_train2014_000000500396.jpg
6159,000000500401_f28_h2_s2.png,2,2,"[[0, 3], [2, 3]]",2,2,28,COCO_train2014_000000500401.jpg
6160,000000500465_f28_h4_s2.png,4,2,"[[0, 7], [1, 3]]",2,4,28,COCO_train2014_000000500465.jpg
6161,000000500650_f28_h4_s1.png,4,1,"[[5, 3]]",6,4,28,COCO_train2014_000000500650.jpg
6162,000000500690_f28_h2_s1.png,2,1,"[[3, 2]]",2,2,28,COCO_train2014_000000500690.jpg
6163,000000500705_f28_h4_s3.png,4,3,"[[12, 1], [0, 17], [6, 9]]",5,4,28,COCO_train2014_000000500705.jpg
6164,000000500900_f28_h3_s2.png,3,2,"[[10, 1], [2, 11]]",4,3,28,COCO_train2014_000000500900.jpg
6165,000000500977_f28_h4_s3.png,4,3,"[[18, 16], [18, 7], [0, 16]]",5,4,28,COCO_train2014_000000500977.jpg
6166,000000501059_f28_h3_s2.png,3,2,"[[0, 1], [5, 1]]",2,3,28,COCO_train2014_000000501059.jpg
6167,000000501094_f28_h4_s3.png,4,3,"[[9, 11], [7, 10], [9, 2]]",3,4,28,COCO_train2014_000000501094.jpg
6168,000000501204_f28_h4_s2.png,4,2,"[[22, 12], [1, 8]]",6,4,28,COCO_train2014_000000501204.jpg
6169,000000501271_f28_h2_s3.png,2,3,"[[3, 2], [2, 0], [2, 3]]",2,2,28,COCO_train2014_000000501271.jpg
6170,000000501339_f28_h4_s3.png,4,3,"[[6, 4], [1, 5], [4, 7]]",2,4,28,COCO_train2014_000000501339.jpg
6171,000000501377_f28_h2_s3.png,2,3,"[[3, 1], [1, 0], [0, 3]]",2,2,28,COCO_train2014_000000501377.jpg
6172,000000501381_f28_h2_s2.png,2,2,"[[1, 2], [2, 3]]",2,2,28,COCO_train2014_000000501381.jpg
6173,000000501618_f28_h4_s3.png,4,3,"[[11, 10], [4, 5], [5, 8]]",3,4,28,COCO_train2014_000000501618.jpg
6174,000000501638_f28_h4_s3.png,4,3,"[[8, 10], [8, 3], [1, 15]]",5,4,28,COCO_train2014_000000501638.jpg
6175,000000501648_f28_h3_s3.png,3,3,"[[2, 7], [2, 7], [10, 5]]",4,3,28,COCO_train2014_000000501648.jpg
6176,000000501661_f28_h3_s3.png,3,3,"[[3, 5], [7, 5], [9, 1]]",4,3,28,COCO_train2014_000000501661.jpg
6177,000000501695_f28_h4_s2.png,4,2,"[[0, 7], [4, 1]]",2,4,28,COCO_train2014_000000501695.jpg
6178,000000501718_f28_h3_s3.png,3,3,"[[10, 8], [3, 10], [8, 5]]",4,3,28,COCO_train2014_000000501718.jpg
6179,000000501889_f28_h4_s3.png,4,3,"[[22, 18], [23, 1], [14, 20]]",6,4,28,COCO_train2014_000000501889.jpg
6180,000000501936_f28_h4_s3.png,4,3,"[[13, 11], [16, 10], [14, 17]]",5,4,28,COCO_train2014_000000501936.jpg
6181,000000502043_f28_h2_s3.png,2,3,"[[3, 1], [3, 2], [0, 2]]",2,2,28,COCO_train2014_000000502043.jpg
6182,000000502140_f28_h3_s1.png,3,1,"[[4, 11]]",4,3,28,COCO_train2014_000000502140.jpg
6183,000000502202_f28_h2_s2.png,2,2,"[[1, 0], [3, 2]]",2,2,28,COCO_train2014_000000502202.jpg
6184,000000502231_f28_h4_s1.png,4,1,"[[14, 15]]",5,4,28,COCO_train2014_000000502231.jpg
6185,000000502281_f28_h3_s1.png,3,1,"[[10, 11]]",4,3,28,COCO_train2014_000000502281.jpg
6186,000000502325_f28_h4_s1.png,4,1,"[[20, 21]]",7,4,28,COCO_train2014_000000502325.jpg
6187,000000502395_f28_h2_s2.png,2,2,"[[1, 2], [1, 0]]",2,2,28,COCO_train2014_000000502395.jpg
6188,000000502620_f28_h4_s3.png,4,3,"[[5, 2], [0, 2], [3, 4]]",2,4,28,COCO_train2014_000000502620.jpg
6189,000000502800_f28_h4_s3.png,4,3,"[[9, 5], [2, 9], [5, 11]]",3,4,28,COCO_train2014_000000502800.jpg
6190,000000503028_f28_h2_s1.png,2,1,"[[5, 3]]",3,2,28,COCO_train2014_000000503028.jpg
6191,000000503059_f28_h3_s1.png,3,1,"[[5, 15]]",6,3,28,COCO_train2014_000000503059.jpg
6192,000000503061_f28_h2_s2.png,2,2,"[[2, 0], [2, 3]]",2,2,28,COCO_train2014_000000503061.jpg
6193,000000503091_f28_h3_s1.png,3,1,"[[4, 10]]",4,3,28,COCO_train2014_000000503091.jpg
6194,000000503212_f28_h4_s1.png,4,1,"[[6, 4]]",5,4,28,COCO_train2014_000000503212.jpg
6195,000000503235_f28_h2_s1.png,2,1,"[[2, 1]]",2,2,28,COCO_train2014_000000503235.jpg
6196,000000503407_f28_h3_s2.png,3,2,"[[9, 5], [0, 10]]",4,3,28,COCO_train2014_000000503407.jpg
6197,000000503554_f28_h2_s3.png,2,3,"[[2, 1], [2, 1], [3, 0]]",2,2,28,COCO_train2014_000000503554.jpg
6198,000000503557_f28_h2_s1.png,2,1,"[[0, 2]]",2,2,28,COCO_train2014_000000503557.jpg
6199,000000503832_f28_h3_s1.png,3,1,"[[3, 7]]",4,3,28,COCO_train2014_000000503832.jpg
6200,000000503856_f28_h3_s2.png,3,2,"[[5, 10], [4, 8]]",4,3,28,COCO_train2014_000000503856.jpg
6201,000000503883_f28_h3_s1.png,3,1,"[[2, 1]]",4,3,28,COCO_train2014_000000503883.jpg
6202,000000503886_f28_h4_s3.png,4,3,"[[7, 15], [2, 11], [4, 8]]",4,4,28,COCO_train2014_000000503886.jpg
6203,000000503887_f28_h4_s3.png,4,3,"[[0, 14], [10, 0], [14, 12]]",5,4,28,COCO_train2014_000000503887.jpg
6204,000000503935_f28_h2_s1.png,2,1,"[[1, 0]]",2,2,28,COCO_train2014_000000503935.jpg
6205,000000503949_f28_h4_s3.png,4,3,"[[7, 21], [22, 20], [0, 12]]",6,4,28,COCO_train2014_000000503949.jpg
6206,000000504021_f28_h3_s2.png,3,2,"[[4, 7], [8, 5]]",4,3,28,COCO_train2014_000000504021.jpg
6207,000000504065_f28_h2_s2.png,2,2,"[[2, 1], [2, 1]]",2,2,28,COCO_train2014_000000504065.jpg
6208,000000504115_f28_h4_s2.png,4,2,"[[1, 3], [13, 3]]",4,4,28,COCO_train2014_000000504115.jpg
6209,000000504123_f28_h4_s2.png,4,2,"[[13, 0], [15, 16]]",5,4,28,COCO_train2014_000000504123.jpg
6210,000000504153_f28_h3_s3.png,3,3,"[[9, 11], [4, 3], [3, 11]]",4,3,28,COCO_train2014_000000504153.jpg
6211,000000504158_f28_h2_s2.png,2,2,"[[3, 0], [0, 2]]",2,2,28,COCO_train2014_000000504158.jpg
6212,000000504159_f28_h4_s2.png,4,2,"[[1, 0], [16, 5]]",5,4,28,COCO_train2014_000000504159.jpg
6213,000000504169_f28_h4_s3.png,4,3,"[[7, 13], [18, 12], [23, 21]]",6,4,28,COCO_train2014_000000504169.jpg
6214,000000504184_f28_h2_s2.png,2,2,"[[9, 0], [2, 3]]",5,2,28,COCO_train2014_000000504184.jpg
6215,000000504277_f28_h2_s1.png,2,1,"[[3, 1]]",2,2,28,COCO_train2014_000000504277.jpg
6216,000000504336_f28_h3_s3.png,3,3,"[[0, 7], [1, 8], [9, 0]]",4,3,28,COCO_train2014_000000504336.jpg
6217,000000504348_f28_h3_s3.png,3,3,"[[7, 0], [1, 6], [1, 3]]",3,3,28,COCO_train2014_000000504348.jpg
6218,000000504396_f28_h2_s1.png,2,1,"[[1, 3]]",2,2,28,COCO_train2014_000000504396.jpg
6219,000000504454_f28_h2_s2.png,2,2,"[[2, 5], [0, 4]]",3,2,28,COCO_train2014_000000504454.jpg
6220,000000504531_f28_h3_s3.png,3,3,"[[3, 1], [0, 4], [1, 0]]",2,3,28,COCO_train2014_000000504531.jpg
6221,000000504550_f28_h4_s3.png,4,3,"[[6, 8], [7, 19], [2, 6]]",5,4,28,COCO_train2014_000000504550.jpg
6222,000000504873_f28_h4_s2.png,4,2,"[[19, 4], [3, 0]]",5,4,28,COCO_train2014_000000504873.jpg
6223,000000504907_f28_h3_s1.png,3,1,"[[0, 8]]",4,3,28,COCO_train2014_000000504907.jpg
6224,000000505003_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000505003.jpg
6225,000000505023_f28_h2_s1.png,2,1,"[[1, 0]]",2,2,28,COCO_train2014_000000505023.jpg
6226,000000505126_f28_h4_s1.png,4,1,"[[7, 3]]",2,4,28,COCO_train2014_000000505126.jpg
6227,000000505145_f28_h4_s2.png,4,2,"[[5, 8], [1, 6]]",4,4,28,COCO_train2014_000000505145.jpg
6228,000000505152_f28_h3_s3.png,3,3,"[[8, 5], [7, 9], [8, 7]]",4,3,28,COCO_train2014_000000505152.jpg
6229,000000505510_f28_h2_s3.png,2,3,"[[1, 0], [3, 1], [1, 2]]",3,2,28,COCO_train2014_000000505510.jpg
6230,000000505583_f28_h4_s3.png,4,3,"[[16, 0], [2, 6], [13, 19]]",5,4,28,COCO_train2014_000000505583.jpg
6231,000000505627_f28_h4_s1.png,4,1,"[[4, 2]]",2,4,28,COCO_train2014_000000505627.jpg
6232,000000505637_f28_h3_s3.png,3,3,"[[6, 5], [8, 10], [5, 2]]",4,3,28,COCO_train2014_000000505637.jpg
6233,000000505649_f28_h4_s2.png,4,2,"[[15, 13], [0, 19]]",5,4,28,COCO_train2014_000000505649.jpg
6234,000000505658_f28_h3_s3.png,3,3,"[[0, 11], [6, 4], [7, 2]]",4,3,28,COCO_train2014_000000505658.jpg
6235,000000505738_f28_h4_s3.png,4,3,"[[4, 7], [5, 1], [5, 3]]",2,4,28,COCO_train2014_000000505738.jpg
6236,000000505784_f28_h2_s2.png,2,2,"[[3, 2], [2, 1]]",2,2,28,COCO_train2014_000000505784.jpg
6237,000000506097_f28_h3_s3.png,3,3,"[[14, 8], [4, 0], [7, 0]]",5,3,28,COCO_train2014_000000506097.jpg
6238,000000506138_f28_h4_s3.png,4,3,"[[9, 4], [6, 5], [7, 8]]",3,4,28,COCO_train2014_000000506138.jpg
